GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
ARR3	chrX	69488185	69501690	69500433	69500615	2.49636	0.121493	0.0215313	7.44287	3.60684e-08	-1.86718	-0.866601
RAB41	chrX	69502022	69504852	69503894	69504115	0.801133	0.0657535	0.0377358	2.59911	0.00251701	-0.924053	-0.73938
KIF4A	chrX	69509879	69640774	69573658	69594000	0.539662	0.0028975	0.00199328	2.2952	0.00506756	-1.78845	-0.941494
GDPD2	chrX	69642881	69653241	69649914	69650823	-0.52162	0.00466583	0.00669811	2.62789	0.00235567	-0.975609	-0.687252
DLG3	chrX	69664705	69725339	69672606	69673486	2.97373	0.0316745	0.00403205	6.98106	1.04459e-07	-0.517823	-0.800069
TEX11	chrX	69748790	70128567	69811674	69825250	0.930296	0.00403955	0.00211976	7.79771	1.59327e-08	0	0
TEX11	chrX	69748790	70128567	69844775	69849460	-1.76875	0.000124156	0.000423071	2.08033	0.00831141	1.97998	0.262455
TEX11	chrX	69748790	70128567	69898740	69902523	1.20365	0.0133871	0.00581234	5.93188	1.16982e-06	0	0.000919598
TEX11	chrX	69748790	70128567	70127661	70128503	-4.24503	0.000129433	0.00245429	2.10934	0.00777435	-3.82999	-0.462574
SLC7A3	chrX	70145430	70150975	70148108	70148305	-3.45499	0.000540329	0.00592533	2.02589	0.00942129	-1.60665	-0.868085
BCYRN1	chrX	70430035	70948962	70462275	70462819	1.14869	0.255024	0.115025	6.99912	1.00204e-07	-0.0312167	-0.130514
BCYRN1	chrX	70430035	70948962	70462935	70463678	0.485665	0.430581	0.307507	2.86505	0.00136444	-0.0185705	-0.0502117
BCYRN1	chrX	70430035	70948962	70463831	70464151	0.840416	0.134768	0.0752656	2.3022	0.00498656	-0.0584126	-0.194969
BCYRN1	chrX	70430035	70948962	70464321	70464639	0.874586	0.830445	0.452933	5.99867	1.00306e-06	-0.00965851	-0.0342796
BCYRN1	chrX	70430035	70948962	70464744	70465188	1.39586	0.0230747	0.00876879	2.28061	0.00524066	-0.311636	-1.1618
BCYRN1	chrX	70430035	70948962	70466543	70467194	0.747085	0.062462	0.0372152	2.10463	0.00785901	-0.123359	-0.370328
BCYRN1	chrX	70430035	70948962	70469530	70469875	1.6326	0.40733	0.131367	10.2029	6.26818e-11	-0.0196233	-0.114906
BCYRN1	chrX	70430035	70948962	70470054	70470281	1.55879	0.451891	0.153388	9.56079	2.74921e-10	-0.0177001	-0.0989615
BCYRN1	chrX	70430035	70948962	70470577	70471027	1.71017	0.193308	0.0590795	10.7188	1.91091e-11	-0.0410424	-0.244088
BCYRN1	chrX	70430035	70948962	70471095	70471407	1.88785	0.143236	0.0387036	12.0673	8.56509e-13	-0.0551191	-0.357605
BCYRN1	chrX	70430035	70948962	70471452	70472438	1.29308	0.0455229	0.0185769	7.38881	4.08496e-08	-0.166764	-0.66563
BCYRN1	chrX	70430035	70948962	70475048	70503041	2.57788	0.0264154	0.00442422	12.8028	1.57464e-13	-0.276408	-1.79146
BCYRN1	chrX	70430035	70948962	70503572	70504246	1.10781	0.0819039	0.0380033	6.03229	9.28349e-07	-0.0950571	-0.363539
BCYRN1	chrX	70430035	70948962	70504304	70504833	1.36487	0.131019	0.0508709	10.2029	6.26818e-11	-0.0601528	-0.279875
BCYRN1	chrX	70430035	70948962	70511823	70514076	0.768253	2.08801	1.22593	4.71702	1.91859e-05	-0.00384914	-0.01276
BCYRN1	chrX	70430035	70948962	70514379	70516414	0.619344	0.151967	0.0989256	2.90576	0.00124235	-0.0520085	-0.150679
BCYRN1	chrX	70430035	70948962	70516511	70516700	-0.471088	1.0428	1.44548	3.89486	0.000127391	-0.00769692	-0.0108292
BCYRN1	chrX	70430035	70948962	70517312	70517685	-0.888554	8.46676	15.6747	11.0199	9.55208e-12	-0.0009502	-0.00100205
BCYRN1	chrX	70430035	70948962	70517789	70518318	-0.732169	10.3746	17.2336	10.4282	3.73063e-11	-0.000775511	-0.000911437
BCYRN1	chrX	70430035	70948962	70523207	70523310	-0.997823	0.0566469	0.113123	4.4311	3.70592e-05	-0.135162	-0.13261
BCYRN1	chrX	70430035	70948962	70549073	70586088	0.966938	0.0286997	0.0146825	7.38881	4.08496e-08	0	0
BCYRN1	chrX	70430035	70948962	70587464	70587903	1.73168	0.0519915	0.0156547	7.28001	5.24797e-08	0	0.00239124
BCYRN1	chrX	70430035	70948962	70588021	70595016	1.49167	0.0170785	0.00607316	11.3326	4.64931e-12	0	0
BCYRN1	chrX	70430035	70948962	70595137	70596799	1.51499	0.0278428	0.00974218	10.8981	1.2644e-11	0	0
BCYRN1	chrX	70430035	70948962	70597672	70598084	1.3723	0.152216	0.0587973	7.54998	2.81852e-08	0	0
BCYRN1	chrX	70430035	70948962	70598304	70598673	1.56606	0.145997	0.0493077	6.84828	1.41813e-07	0	0
BCYRN1	chrX	70430035	70948962	70598882	70601592	0.564555	0.117088	0.0791705	2.55178	0.00280686	0	0
BCYRN1	chrX	70430035	70948962	70601770	70602385	1.46618	0.0825874	0.0298917	5.82803	1.48584e-06	0	0.000357556
BCYRN1	chrX	70430035	70948962	70603015	70603811	1.21149	0.0480363	0.0207432	4.21862	6.04475e-05	0	0.00077299
BCYRN1	chrX	70430035	70948962	70603986	70604794	1.86837	0.0225637	0.00617982	6.68395	2.0704e-07	0.000155956	0.0112843
BCYRN1	chrX	70430035	70948962	70604900	70607110	0.641504	0.0478239	0.0306572	5.0255	9.42972e-06	0	0
BCYRN1	chrX	70430035	70948962	70607312	70608086	1.08451	0.0525755	0.0247922	5.60651	2.47453e-06	0	0.00021554
BCYRN1	chrX	70430035	70948962	70608229	70608587	1.18204	0.100093	0.044114	6.55482	2.78727e-07	0	0
BCYRN1	chrX	70430035	70948962	70608719	70609434	1.96842	0.0420624	0.0107483	8.89238	1.2812e-09	0	0.00348413
BCYRN1	chrX	70430035	70948962	70609516	70612418	1.97289	0.0491733	0.0125265	15.5706	2.68785e-16	0	0
BCYRN1	chrX	70430035	70948962	70612569	70612724	2.1303	0.031327	0.00715543	3.94578	0.000113296	0.00123609	0.0157676
BCYRN1	chrX	70430035	70948962	70612845	70613150	1.42661	0.0303508	0.0112906	2.40677	0.00391951	0.00115983	0.00379099
BCYRN1	chrX	70430035	70948962	70613327	70613916	0.794745	0.130117	0.0750051	3.3104	0.000489326	0	0
BCYRN1	chrX	70430035	70948962	70614096	70617102	1.58364	0.0205357	0.00685152	7.79771	1.59327e-08	0	0
BCYRN1	chrX	70430035	70948962	70617317	70618421	1.85997	0.0215251	0.00592977	6.17241	6.72341e-07	0.000326983	0.00632153
BCYRN1	chrX	70430035	70948962	70618588	70621377	1.59438	0.0283827	0.00939936	10.7188	1.91091e-11	0	0
BCYRN1	chrX	70430035	70948962	70621590	70626487	1.49899	0.0224976	0.00795966	9.06041	8.70133e-10	0	0
BCYRN1	chrX	70430035	70948962	70626597	70627423	1.9041	0.0169142	0.00451919	4.61894	2.40472e-05	0.000624244	0.013065
BCYRN1	chrX	70430035	70948962	70627523	70627823	1.5764	0.0173837	0.00582906	2.63735	0.00230489	0.00263383	0.0156681
BCYRN1	chrX	70430035	70948962	70628002	70641158	1.07164	0.392007	0.186509	8.91584	1.21385e-09	0	0
BCYRN1	chrX	70430035	70948962	70643115	70643823	0.794196	1.45399	0.838464	7.30939	4.90472e-08	0	0
BCYRN1	chrX	70430035	70948962	70643917	70644003	1.34739	0.0543588	0.0213632	2.5928	0.00255385	0.000517951	0.00375666
BCYRN1	chrX	70430035	70948962	70644089	70661549	1.28178	0.0455137	0.0187193	10.3713	4.25298e-11	0	0
BCYRN1	chrX	70430035	70948962	70661572	70674019	1.21953	0.0391014	0.016791	14.0753	8.40783e-15	0	0
BCYRN1	chrX	70430035	70948962	70674088	70674590	1.19083	0.0298868	0.0130919	2.87768	0.00132532	0.000471022	0.00122494
BCYRN1	chrX	70430035	70948962	70674712	70678088	2.49588	0.0407069	0.0072166	16.389	4.08318e-17	0	0
BCYRN1	chrX	70430035	70948962	70678217	70678999	1.8054	0.0256536	0.00733956	6.26784	5.39713e-07	0.000411552	0.00583591
BCYRN1	chrX	70430035	70948962	70679102	70679401	2.05567	0.047851	0.0115099	8.52758	2.96769e-09	0	0.00371868
BCYRN1	chrX	70430035	70948962	70679559	70680475	1.46044	0.0232312	0.0084418	7.92437	1.19023e-08	0	0.000633098
BCYRN1	chrX	70430035	70948962	70680654	70683673	1.10145	0.814342	0.379522	14.4626	3.44632e-15	0	0
BCYRN1	chrX	70430035	70948962	70685856	70711530	1.13407	0.0258729	0.0117884	11.2061	6.222e-12	0	0
BCYRN1	chrX	70430035	70948962	70712848	70748391	0.903129	0.0102886	0.00550158	5.5431	2.86349e-06	0	0
BCYRN1	chrX	70430035	70948962	70750376	70752911	1.67964	0.0211729	0.00660933	13.2008	6.29861e-14	0	0
BCYRN1	chrX	70430035	70948962	70753187	70756027	1.15819	0.819779	0.367321	8.36079	4.3572e-09	0	0
BCYRN1	chrX	70430035	70948962	70756209	70757678	1.02615	1.49221	0.732706	9.25706	5.53268e-10	0	0
BCYRN1	chrX	70430035	70948962	70757923	70764416	1.02171	2.19311	1.08018	10.0924	8.08338e-11	0	0
BCYRN1	chrX	70430035	70948962	70764486	70767756	2.38035	29.2705	5.62179	18.532	2.93754e-19	0	0
BCYRN1	chrX	70430035	70948962	70767874	70774362	1.41482	0.969975	0.363795	15.8262	1.49227e-16	0	0
BCYRN1	chrX	70430035	70948962	70774443	70775039	1.56639	1.23714	0.417721	17.4528	3.52505e-18	0	0
BCYRN1	chrX	70430035	70948962	70775236	70775803	1.35261	0.704303	0.275793	12.8806	1.31638e-13	0	0
BCYRN1	chrX	70430035	70948962	70775945	70776529	0.730168	0.405139	0.244231	5.29486	5.07158e-06	0	0
BCYRN1	chrX	70430035	70948962	70776631	70776801	2.31337	0.109073	0.0219444	6.76771	1.70723e-07	9.67855e-05	0.00170546
BCYRN1	chrX	70430035	70948962	70776956	70777044	1.70251	0.102905	0.0316177	5.34207	4.54916e-06	6.83901e-05	0.00152178
BCYRN1	chrX	70430035	70948962	70777147	70777342	2.22548	0.248221	0.0530765	10.8855	1.30156e-11	0	0.000201358
BCYRN1	chrX	70430035	70948962	70777523	70779116	1.74423	0.0720276	0.0214997	11.0815	8.28927e-12	0	0.000248551
BCYRN1	chrX	70430035	70948962	70779276	70779437	3.04766	0.0970659	0.011739	9.49326	3.21172e-10	3.62518e-05	0.00638659
BCYRN1	chrX	70430035	70948962	70779528	70781624	2.62596	0.0743599	0.0120461	17.93	1.17502e-18	0	0
BCYRN1	chrX	70430035	70948962	70781751	70782696	1.8281	0.127256	0.0358397	14.878	1.32424e-15	0	0
BCYRN1	chrX	70430035	70948962	70782868	70782979	1.58322	0.359185	0.119873	11.7921	1.61414e-12	0	0
BCYRN1	chrX	70430035	70948962	70783097	70783178	1.14365	0.336305	0.152216	5.88266	1.31021e-06	0	7.02087e-05
BCYRN1	chrX	70430035	70948962	70783350	70784450	1.94946	0.375105	0.0971196	18.532	2.93754e-19	0	0
BCYRN1	chrX	70430035	70948962	70784604	70787349	1.21752	1.2998	0.558942	10.3148	4.84417e-11	0	0
BCYRN1	chrX	70430035	70948962	70787603	70787842	1.03416	1.89503	0.925348	8.36079	4.3572e-09	0	0
BCYRN1	chrX	70430035	70948962	70787967	70793469	2.05106	0.347679	0.0838975	18.532	2.93754e-19	0	0
BCYRN1	chrX	70430035	70948962	70795748	70797873	1.4908	0.0473625	0.0168523	5.44901	3.5562e-06	0	0.000317102
TAF1	chrX	70586089	70750375	70712848	70748391	0.903129	0.0102886	0.00550158	5.5431	2.86349e-06	-1.25351	-0.905236
LOC100132741	chrX	70917046	70923256	70917152	70920670	5.32663	0.0400549	0.000998113	7.94712	1.12949e-08	-2.66011	-0.713161
FLJ44635	chrX	71364034	71381600	71364389	71379686	1.97505	0.0099159	0.00252222	4.42858	3.72754e-05	-1.4524	-0.311963
CITED1	chrX	71521488	71527037	71525765	71526326	1.93402	0.00330054	0.000863749	2.33632	0.00460974	-1.89907	0.156676
PHKA1	chrX	71798664	71934029	71887324	71895919	0.544989	0.00355283	0.0024351	2.25177	0.00560056	-1.65504	-0.323298
LINC00684#1	chrX	72001689	72002484	72001842	72001995	1.80554	0.26816	0.0767136	4.08184	8.28251e-05	-1.00811	-0.936096
LINC00684#1	chrX	72001689	72002484	72002172	72002348	1.58832	0.332749	0.110658	2.99002	0.00102326	-0.763528	-0.742867
LOC100132304#1	chrX	72001689	72002484	72001842	72001995	1.80554	0.26816	0.0767136	4.08184	8.28251e-05	-0.707138	-0.670963
LOC100132304#1	chrX	72001689	72002484	72002172	72002348	1.58832	0.332749	0.110658	2.99002	0.00102326	-0.763528	-0.742867
LINC00684#2	chrX	72158003	72158798	72158492	72158645	1.79836	0.268145	0.0770922	3.94697	0.000112987	-0.895529	-0.978884
LOC100132304#2	chrX	72158003	72158798	72158139	72158315	1.58757	0.332107	0.110503	2.97073	0.00106972	-0.773461	-0.845238
LOC100132304#2	chrX	72158003	72158798	72158492	72158645	1.79836	0.268145	0.0770922	3.94697	0.000112987	-0.895529	-0.978884
JPX	chrX	73164159	73290217	73281984	73289003	2.12082	0.0878395	0.0201957	17.2533	5.58133e-18	-0.564181	-0.523756
FTX	chrX	73247971	73513409	73249387	73251430	1.37467	0.0481601	0.0185724	7.46901	3.3962e-08	-1.28045	-0.22005
SLC16A2	chrX	73641328	73753764	73740970	73744193	2.3046	0.00123393	0.000249769	2.61732	0.00241365	-1.22085	0.601773
SLC16A2	chrX	73641328	73753764	73745729	73749047	3.21917	0.00107692	0.000115642	3.08656	0.000819298	-2.56741	2.57958
SLC16A2	chrX	73641328	73753764	73749277	73751167	4.01872	0.00258086	0.000159224	4.6193	2.40271e-05	-1.25684	1.33929
ZDHHC15	chrX	74588262	74743337	74592781	74598954	3.49704	0.0188517	0.0016697	10.4821	3.29509e-11	-0.991319	-1.09669
ZDHHC15	chrX	74588262	74743337	74599034	74636921	-0.35354	0.119852	0.153134	3.20072	0.000629912	-1.07923	-0.0295656
MIR325HG	chrX	75878199	76234957	75879070	75913365	0.688908	0.000682062	0.000423099	2.82841	0.00148453	0.00798125	0.000728763
MIR325HG	chrX	75878199	76234957	75913487	76001607	0.456442	0.000898349	0.0006547	2.12156	0.0075585	0	0
MIR325HG	chrX	75878199	76234957	76058318	76139697	0.479046	0.00119828	0.000859709	2.74501	0.00179885	0	-1.39807
MIR325HG	chrX	75878199	76234957	76139786	76225828	0.835436	0.00167073	0.000936298	3.79718	0.000159522	0	-1.32291
MIR325HG	chrX	75878199	76234957	76227806	76234651	-0.428763	0.0001992	0.000268139	2.10709	0.00781459	0.87047	-1.51115
FAM46D	chrX	79591003	79700810	79598064	79675945	0.537317	0.00148107	0.00102053	4.06979	8.51559e-05	0	0
ZNF711	chrX	84498997	84528368	84501029	84502552	-1.12709	0.110985	0.242412	5.613	2.43783e-06	-0.953994	-1.70526
DACH2	chrX	85403455	86087605	85631866	85769281	0.520287	0.000638255	0.000445013	3.37733	0.000419437	0	-3.87875
DACH2	chrX	85403455	86087605	85969724	85994749	-1.1351	0.000119981	0.00026352	2.28329	0.00520847	-1.56928	0.3939
PCDH11X	chrX	91090460	91878228	91091044	91131779	-0.975875	0.000116853	0.000229831	2.6746	0.00211542	1.25719	-2.19888
PCDH11X	chrX	91090460	91878228	91134273	91456373	-0.269502	0.0165982	0.0200073	2.68615	0.00205993	0	-0.0104371
FAM133A	chrX	92929012	92967273	92953485	92964315	-1.01754	0.000122145	0.000247279	2.28329	0.00520847	1.9369	0.423959
XRCC6P5	chrX	98716600	99194841	98985253	99007213	-0.920147	0.000103146	0.000195185	2.50755	0.0031078	3.56291	0.649375
XRCC6P5	chrX	98716600	99194841	99007415	99103216	0.74131	0.000397848	0.000237991	3.75588	0.000175438	0.00887173	0.072099
PCDH19	chrX	99546642	99665271	99597074	99605643	-1.34421	0.000107008	0.000271682	2.05288	0.00885355	3.17041	-1.70456
ARL13A	chrX	100224697	100245820	100224799	100228664	1.90198	0.124049	0.0331925	15.5706	2.68785e-16	-0.992923	-0.633301
ARL13A	chrX	100224697	100245820	100229187	100240655	2.89574	0.0390485	0.00524687	18.532	2.93754e-19	-1.19506	-0.719419
DRP2	chrX	100474933	100519485	100475136	100479592	1.78058	0.000852427	0.000248112	2.45874	0.00347745	-6.48974	0.511589
DRP2	chrX	100474933	100519485	100497461	100497892	4.60755	0.0164476	0.00067467	2.95885	0.00109939	-3.58198	0.22218
DRP2	chrX	100474933	100519485	100500439	100502078	4.34185	0.0106034	0.000522898	8.68417	2.06932e-09	-4.5563	0.196764
DRP2	chrX	100474933	100519485	100502154	100503077	5.15714	0.00987238	0.000276673	4.02601	9.41868e-05	-3.22017	0.617168
DRP2	chrX	100474933	100519485	100505570	100505905	4.75374	0.031925	0.00118335	4.30915	4.90744e-05	-2.59755	0.117547
DRP2	chrX	100474933	100519485	100509551	100509847	5.13468	0.0230977	0.00065747	3.72807	0.000187037	-3.37568	-0.922851
DRP2	chrX	100474933	100519485	100510239	100511106	3.93152	0.00643454	0.000421709	3.07526	0.000840895	-5.28577	0.35765
TIMM8A	chrX	100600644	100603957	100603390	100603520	0.949131	0.185068	0.0958552	5.23411	5.83301e-06	-0.9611	-0.666881
ARMCX4	chrX	100673251	100790975	100740518	100741009	3.19319	0.0761598	0.00832685	10.4611	3.4588e-11	-0.840576	-1.69709
ARMCX3	chrX	100878120	100882831	100878267	100878350	0.80288	1.76059	1.00917	5.17387	6.70081e-06	-0.851183	-0.680436
NXF5	chrX	101087085	101112549	101087571	101090992	1.13819	0.03363	0.0152791	4.52368	2.99447e-05	-0.208882	0
NXF2#2	chrX	101615316	101694929	101620253	101620383	3.33189	0.0131737	0.0013083	2.64201	0.00228026	-0.930397	-1.59677
NXF2#2	chrX	101615316	101694929	101625074	101634914	-1.24938	0.000104065	0.000247404	2.91465	0.00121715	3.99998	0.482846
NXF2B#2	chrX	101615316	101694929	101620253	101620383	3.33189	0.0131737	0.0013083	2.64201	0.00228026	-0.930397	-1.59677
NXF2B#2	chrX	101615316	101694929	101625074	101634914	-1.24938	0.000104065	0.000247404	2.91465	0.00121715	3.99998	0.482846
ARMCX5-GPRASP2	chrX	101854276	101972661	101906524	101907758	1.52881	0.569664	0.197425	3.58329	0.000261043	-1.00579	-0.483816
GPRASP2	chrX	101967104	101972661	101968146	101968709	2.20001	0.0118388	0.00257655	4.11136	7.73823e-05	-1.21406	-0.508469
TCEAL4	chrX	102831159	102842664	102832142	102840412	2.44814	0.00171375	0.00031404	6.33299	4.64528e-07	-1.29329	0.301692
TCEAL4	chrX	102831159	102842664	102841036	102841146	1.13228	1.20324	0.548914	7.54998	2.81852e-08	-0.876363	-0.809701
PLP1	chrX	103031434	103047547	103042896	103043365	2.94878	0.00337763	0.000437461	2.64201	0.00228026	-1.48224	0.358686
PLP1	chrX	103031434	103047547	103043440	103044261	2.997	0.00193126	0.00024191	2.66646	0.00215548	-3.14975	0.732326
PLP1	chrX	103031434	103047547	103044328	103045454	3.11259	0.00230996	0.000267067	3.36865	0.000427907	-2.60135	0.614185
SLC25A53	chrX	103343898	103401708	103357693	103357885	1.40129	0.0945799	0.0358071	2.68132	0.00208295	-1.45839	-0.807789
SLC25A53	chrX	103343898	103401708	103357938	103358124	2.19351	0.875881	0.191484	10.2029	6.26818e-11	-0.249468	-0.189498
SLC25A53	chrX	103343898	103401708	103360539	103366999	2.30286	0.539797	0.109396	17.6869	2.05628e-18	-0.385484	-0.316949
SLC25A53	chrX	103343898	103401708	103369318	103401558	2.03368	0.274355	0.0670059	18.532	2.93754e-19	-0.680455	-0.486588
IL1RAPL2	chrX	103810996	105011822	104440431	104463610	-0.994139	0.000409629	0.000815937	3.42711	0.000374014	0.102738	0.00710557
NRK	chrX	105066536	105202602	105075113	105124191	-0.474878	0.0001	0.00013898	2.74378	0.00180395	2.90359	1.04486
NRK	chrX	105066536	105202602	105161665	105165955	0.934218	0.00569982	0.00298286	3.31778	0.000481085	0.00061748	-0.387238
MUM1L1	chrX	105412298	105452949	105415133	105421216	-3.28094	0.000201346	0.00195706	10.2934	5.08808e-11	0.795799	0.00547092
MUM1L1	chrX	105412298	105452949	105421353	105447977	-1.52317	0.000851289	0.00244679	7.48972	3.23802e-08	0.0166293	0
TBC1D8B	chrX	106045919	106119377	106046214	106061892	0.734598	0.00128355	0.000771393	2.19365	0.00640252	-0.741788	-2.96311
CLDN2	chrX	106143394	106174091	106146562	106161589	-1.45659	0.00258709	0.0071005	6.91152	1.22597e-07	0.00408616	-0.256675
CLDN2	chrX	106143394	106174091	106161700	106163605	-1.57568	0.0152251	0.0453823	7.5819	2.61879e-08	-0.864258	-0.533619
LOC101928335	chrX	107137827	107179210	107148857	107159231	2.56972	0.00473957	0.000798321	6.5257	2.98055e-07	-0.61794	-2.12746
LOC101928335	chrX	107137827	107179210	107159360	107160735	1.99264	0.00546052	0.00137211	2.26597	0.00542034	-0.54427	-1.55525
LOC101928335	chrX	107137827	107179210	107160970	107167572	3.19868	0.0119004	0.00129618	8.19492	6.38379e-09	-0.279004	-1.6234
LOC101928335	chrX	107137827	107179210	107167735	107169323	2.0629	0.00829214	0.0019846	4.11447	7.68306e-05	-0.383424	-1.23369
LOC101928335	chrX	107137827	107179210	107169532	107169900	2.60151	0.0435805	0.00718057	5.66456	2.16491e-06	-0.0813902	-0.4574
VSIG1	chrX	107288200	107322414	107304766	107310165	2.64992	0.00812521	0.00129458	2.36334	0.0043317	-1.62611	0.0376336
COL4A6	chrX	107398837	107682727	107457459	107462927	-2.42287	0.000168953	0.000905991	6.10193	7.90804e-07	1.05799	-0.598348
GUCY2F	chrX	108616135	108725285	108673626	108684579	0.984062	0.00194914	0.000985394	3.7922	0.000161361	0.00361512	0.00543273
NXT2	chrX	108779010	108787927	108779207	108780058	-1.72009	0.00345229	0.0113738	4.96056	1.09507e-05	0.0215647	-0.215878
CHRDL1	chrX	109917084	110039286	109943950	109963062	-0.90804	0.000104058	0.000195265	2.38281	0.00414179	3.19339	-2.7196
PAK3	chrX	110187513	110464173	110406956	110416245	-0.858219	0.000115635	0.000209622	2.32188	0.00476559	2.67762	0.628986
PAK3	chrX	110187513	110464173	110439869	110459648	-1.63573	0.000134137	0.000416824	6.44709	3.57196e-07	1.25794	-1.91323
TRPC5	chrX	111017542	111326004	111022303	111024392	1.41585	0.0279925	0.0104913	5.11415	7.6887e-06	-1.13214	-0.965167
TRPC5	chrX	111017542	111326004	111097335	111119278	-0.51011	0.00117793	0.00167757	2.13061	0.00740277	-4.20809	-0.755482
TRPC5	chrX	111017542	111326004	111119502	111125124	-1.10982	0.00125643	0.0027116	4.61533	2.42476e-05	-4.11689	-0.507856
TRPC5	chrX	111017542	111326004	111125245	111139178	-1.1834	0.00268142	0.0060898	4.79732	1.59471e-05	-3.11775	-0.251335
TRPC5	chrX	111017542	111326004	111139724	111144767	-1.23523	0.0022882	0.00538685	2.53073	0.00294625	-3.31995	-0.277038
TRPC5OS	chrX	111119279	111147213	111119502	111125124	-1.10982	0.00125643	0.0027116	4.61533	2.42476e-05	-2.39825	0.00790376
TRPC5OS	chrX	111119279	111147213	111125245	111139178	-1.1834	0.00268142	0.0060898	4.79732	1.59471e-05	-1.13161	-0.993543
LOC101928437	chrX	112285955	112763885	112286034	112316310	-1.2177	0.000215352	0.000500855	2.78258	0.00164976	0.292993	-1.37437
HTR2C	chrX	113818551	114144624	113819133	113848272	2.34751	0.00217203	0.00042677	10.8379	1.45247e-11	-0.144053	-0.733219
HTR2C	chrX	113818551	114144624	113952090	113961266	0.671553	0.00306524	0.00192445	2.35286	0.00443749	0	0.0055638
HTR2C	chrX	113818551	114144624	113997824	114058016	1.38193	0.00435849	0.00167238	5.5431	2.86349e-06	0	-0.415256
HTR2C	chrX	113818551	114144624	114058128	114082565	0.956098	0.00178205	0.000918558	5.14176	7.21513e-06	0	-0.67734
LRCH2	chrX	114345183	114468635	114347899	114357089	0.746148	0.00208366	0.00124226	2.67113	0.00213242	-0.0492624	-0.189012
LRCH2	chrX	114345183	114468635	114384634	114391164	-2.07847	0.000116156	0.000490595	2.93042	0.00117377	2.46527	0.210712
